GEOID,community_area,weight
17031120400,12,0.9998065400717887
17031120400,13,0.00010559341582958342
17031120400,14,3.19967211914613e-05
17031120400,15,1.6445830761622603e-05
17031231500,23,0.9935318033954087
17031231500,26,0.0014855268881027502
17031231500,27,0.004982669716488555
17031071100,7,1.0
17031071000,7,1.0
17031071200,7,1.0
17031071300,7,1.0
17031110300,10,5.409695374914073e-05
17031110300,11,0.9999165503230985
17031110300,15,2.9352723152438965e-05
17031220300,21,8.93258312066099e-06
17031220300,22,0.9999910674168794
17031220400,21,1.5518824449922465e-05
17031220400,22,0.99998448117555
17031220500,21,2.086245942811151e-06
17031220500,22,0.9999979137540572
17031240300,22,0.0026663217731699887
17031240300,24,0.9973336782268301
17031240500,22,8.21996100896293e-06
17031240500,24,0.999991780038991
17031060400,6,1.0
17031060500,3,2.5057023517477754e-05
17031060500,6,0.9999749429764826
17031240800,23,2.1117462482851553e-05
17031240800,24,0.9999788825375171
17031240600,22,0.0002906642391840064
17031240600,24,0.999709335760816
17031240700,22,1.3237213421296581e-05
17031240700,24,0.9999867627865787
17031240900,23,0.0008759794681981576
17031240900,24,0.9991240205318018
17031242600,24,1.0
17031310600,28,3.269771705064694e-05
17031310600,31,0.9999673022829493
17031310700,28,1.564933507225055e-06
17031310700,31,0.9999984350664928
17031310800,28,3.7959778721859374e-07
17031310800,31,0.9999996204022128
17031020602,2,1.0
17031310900,28,3.6985984951093513e-07
17031310900,31,0.9999996301401506
17031510100,46,1.3638525566242848e-07
17031510100,48,6.114458768962501e-06
17031510100,51,0.9828676324631747
17031510100,52,0.01712611669280078
17031510200,48,2.274689470133143e-05
17031510200,51,0.9999772531052987
17031561100,56,0.9983660814657177
17031561100,64,0.0016339185342823703
17031190701,19,1.0
17031020901,2,0.9999590060875122
17031020901,4,4.0993912487816276e-05
17031010202,1,1.0
17031570100,30,4.521207121600258e-05
17031570100,57,0.9971998967622047
17031570100,58,0.002754891166579405
17031570200,56,0.0005124599285266258
17031570200,57,0.9994875400714734
17031570300,57,1.0
17031570400,57,0.9977486635827354
17031570400,58,7.39544569349564e-05
17031570400,62,0.002177381960329606
17031570500,56,0.0006158043526125397
17031570500,57,0.9966530898602554
17031570500,62,0.0027311057871320693
17031690400,69,1.0
17031691300,44,4.9584124633734165e-05
17031691300,69,0.9999504158753664
17031691400,44,8.866453037240665e-05
17031691400,69,0.9999113354696276
17031691500,43,3.4070861839987686e-05
17031691500,44,4.2101009206249026e-05
17031691500,45,0.009364642055423507
17031691500,69,0.9905591860735302
17031320400,32,1.0
17031580100,58,0.9944386130790678
17031580100,59,0.005561386920932271
17031580200,30,0.00010939599056685999
17031580200,58,0.9998906040094332
17031580300,30,0.026138915344270496
17031580300,57,0.0005274217347679261
17031580300,58,0.9733336629209616
17031580400,57,0.0001363756658757371
17031580400,58,0.9998636243341242
17031580600,58,1.0
17031580700,58,0.9999239254916922
17031580700,59,2.185375071044386e-05
17031580700,61,5.422075759738352e-05
17031681300,68,0.9997944398175677
17031681300,69,0.0001789136581948051
17031681300,71,2.6646524237604697e-05
17031681400,67,1.3508263507341434e-05
17031681400,68,0.9794594787910135
17031681400,71,0.020527012945479154
17031690300,68,0.0002308286329105062
17031690300,69,0.9997691713670895
17031690500,42,0.00023010080301193728
17031690500,69,0.999769899196988
17031690900,42,1.3621829074422677e-06
17031690900,69,0.9999986378170925
17031691000,69,1.0
17031700100,66,0.00023926152877358497
17031700100,70,0.9993060003191755
17031700100,71,0.0004547381520508146
17031700200,65,0.004223401713682063
17031700200,70,0.9957765982863179
17031320600,32,0.9977267933818899
17031320600,33,0.0022732066181101896
17031330200,28,0.000369559477654292
17031330200,32,0.005622511870615136
17031330200,33,0.99399144505082
17031330200,34,1.6483600910553126e-05
17031590500,59,0.9999853190211192
17031590500,61,1.4680978880816011e-05
17031590600,59,0.999947977470074
17031590600,61,5.20225299258885e-05
17031671200,67,1.0
17031671100,67,1.0
17031671300,67,1.0
17031671500,66,0.007934876070628373
17031671500,67,0.9920651239293716
17031671600,67,1.0
17031671800,67,0.9905060109716822
17031671800,68,0.00012277643456490368
17031671800,71,0.009371212593752893
17031671900,67,0.989240586804668
17031671900,71,0.01075941319533205
17031710100,68,2.9783831081673316e-06
17031710100,69,0.00022678968600215076
17031710100,71,0.9997702319308897
17031710200,68,1.232337106684883e-05
17031710200,71,0.9999876766289332
17031710400,67,1.3868764170036169e-05
17031710400,70,0.00011143845276356918
17031710400,71,0.9998746927830664
17031710500,70,0.0032672431889171375
17031710500,71,0.9967327568110828
17031710600,71,1.0
17031710800,71,1.0
17031340300,34,0.9999442461700001
17031340300,60,5.5753829999853053e-05
17031340500,34,0.9999880749246879
17031340500,60,1.1925075312129177e-05
17031340600,34,0.9473216325211155
17031340600,35,0.004997925915289631
17031340600,37,5.106268049330871e-05
17031340600,38,1.945199891420113e-06
17031340600,60,0.04762741998855013
17031340600,61,1.3694660070276746e-08
17031430200,42,1.615243128982536e-05
17031430200,43,0.9999838475687102
17031430300,42,4.10337084712134e-06
17031430300,43,0.9863564567954408
17031430300,69,0.013639439833712162
17031510300,47,4.3365083492523444e-05
17031510300,48,0.00010379228086740228
17031510300,50,0.008763407841202449
17031510300,51,0.9910894347944376
17031520100,52,1.0
17031590700,59,0.989083689740463
17031590700,60,0.010730256436586975
17031590700,61,0.00018605382294998029
17031600400,60,1.0
17031813801,29,1.0
17031830600,1,0.9999273015766132
17031830600,2,4.096464020810706e-05
17031830600,77,3.173378317869891e-05
17031830800,3,0.00015166176980458565
17031830800,4,0.999770555377787
17031830800,5,7.778285240837608e-05
17031830700,3,0.9999622494533226
17031830700,6,3.775054667742999e-05
17031830900,5,0.001880235364203466
17031830900,7,0.0027793161293785855
17031830900,21,6.228110252335334e-05
17031830900,22,0.9952781674038946
17031835200,56,0.999132393347563
17031835200,57,0.0007414535573128931
17031835200,62,0.0001261530951241477
17031839900,59,0.004947774056110017
17031839900,60,0.9950047708024894
17031839900,61,4.7455141400477114e-05
17031839700,59,0.0010930356655185665
17031839700,60,0.9989069643344815
17031839800,60,1.0
17031834800,68,1.0
17031834700,61,2.2111494248636293e-05
17031834700,68,0.9999778885057513
17031832000,6,1.0
17031832500,7,0.9919415233725669
17031832500,22,0.008058476627432972
17031832300,7,0.002757457428233677
17031832300,22,0.9968805501330619
17031832300,24,0.00036199243870439985
17031838300,8,1.0
17031831800,13,0.9829296441800686
17031831800,14,0.017070355819931424
17031831700,15,0.9997388999073527
17031831700,16,0.00026110009264736103
17031835100,61,1.2970857911396433e-11
17031835100,63,0.9504790185202652
17031835100,66,7.135047109741616e-05
17031835100,67,0.04944963099566656
17031835000,63,2.6556029979671954e-06
17031835000,66,0.9765383557903093
17031835000,67,0.02345898860669271
17031843700,5,0.9945246092641038
17031843700,16,0.0014637541311125137
17031843700,21,0.003943215663874546
17031843700,22,6.842094090917897e-05
17031220702,20,0.0011476226136012812
17031220702,21,1.7499496774222398e-05
17031220702,22,0.9988348778896244
17031842100,23,0.9870577878585779
17031842100,25,0.012360681485013226
17031842100,26,0.0005815306564087812
17031843300,27,8.065446102100887e-06
17031843300,28,0.003366274310610375
17031843300,29,0.9966256602432876
17031831100,16,3.1032423084653795e-05
17031831100,21,0.9999689675769153
17031831500,17,4.4692602326483955e-06
17031831500,18,0.0006043924250769463
17031831500,19,0.9993911383146904
17031831600,18,0.9994577736844047
17031831600,19,0.0004601787147239722
17031831600,25,8.204760087135915e-05
17031831200,20,0.9949036944199934
17031831200,22,0.005096305580006646
17031831000,22,0.5719829414481207
17031831000,24,0.42801705855187927
17031843000,25,0.0030873044168290772
17031843000,26,0.0015374413114212172
17031843000,27,0.0002495806668060988
17031843000,29,0.9951256736049436
17031843100,29,0.9999858010287153
17031843100,30,1.4198971284761325e-05
17031842900,28,0.9915862710837772
17031842900,29,0.004576781778918104
17031842900,31,0.003836947137304738
17031843500,30,0.9786332948591651
17031843500,31,0.0008984309538977968
17031843500,58,0.02046812392982265
17031843500,59,1.5025711455550592e-07
17031842000,34,0.0035601576002289486
17031842000,35,0.996439842399771
17031770901,10,1.0
17031832400,22,0.9998620096652476
17031832400,24,0.0001379903347524101
17031832900,28,1.0
17031840300,58,0.0009693523033374775
17031840300,59,0.9990306476966625
17031838600,27,5.221543234527417e-05
17031838600,29,0.9999477845676548
17031839600,35,0.9999315312004479
17031839600,38,6.846879955224204e-05
17031834900,67,0.9999388346616133
17031834900,68,6.116533838665874e-05
17031030603,77,1.0
17031832200,22,0.9999809572827599
17031832200,24,1.9042717240083808e-05
17031836700,23,0.9948217076085257
17031836700,24,0.000880824226367186
17031836700,27,0.004297468165107142
17031836800,26,6.8256309427997915e-06
17031836800,27,0.9999931743690572
17031836600,23,0.9999581647055937
17031836600,24,4.18352944062298e-05
17031833000,24,0.0002732662613178891
17031833000,28,0.9997267337386821
17031842500,40,1.8004479186794823e-05
17031842500,42,2.6017190287213492e-05
17031842500,68,4.836457189599491e-05
17031842500,69,0.99990761375863
17031841800,42,1.4368144687077097e-05
17031841800,43,0.0032150436820670212
17031841800,69,0.9967705881732459
17031980100,56,0.5535943255477209
17031980100,64,0.44640567445227913
17031842800,57,0.00017791378792309477
17031842800,58,0.991806355974957
17031842800,61,1.042471780638611e-05
17031842800,63,0.008005305519313523
17031843800,37,0.006634436809181189
17031843800,61,0.993341752576536
17031843800,68,2.3810614282776e-05
17031841000,33,0.9969120536305328
17031841000,34,0.0018234275739862672
17031841000,35,0.0012645187954809713
17031836500,35,0.000786994982874023
17031836500,36,0.9989560464289747
17031836500,38,0.00025695858815107125
17031843900,42,0.8907231537139094
17031843900,43,0.10927684628609065
17031834200,43,0.9998107370391535
17031834200,45,2.1860496108557824e-05
17031834200,46,0.00012154734480584381
17031834200,69,4.585511993213456e-05
17031842200,7,6.219638161538299e-06
17031842200,8,0.9986937377046572
17031842200,24,0.001300042657181358
17031838000,28,1.0
17031010702,1,1.0
17031010503,1,0.9999301694144621
17031010503,77,6.983058553791826e-05
17031010502,1,1.0
17031010701,1,0.9999850763359914
17031010701,2,1.4923664008518853e-05
17031020902,1,1.0201442359535737e-07
17031020902,2,0.9981571848681501
17031020902,4,4.9419726824616554e-05
17031020902,77,0.0017932933906018335
17031020302,2,1.0
17031020601,2,1.0
17031020301,2,1.0
17031760803,10,1.1556242213854748e-05
17031760803,76,0.9999884437577862
17031530501,53,1.0
17031530503,53,1.0
17031650301,64,0.002157866152821242
17031650301,65,0.9978421338471787
17031650302,65,0.9941840669635205
17031650302,66,0.0058159330364795925
17031530502,53,1.0
17031831300,19,0.0015037671736237602
17031831300,20,8.218284596126328e-06
17031831300,23,0.000613507981868875
17031831300,25,0.9978745065599113
17031831400,25,0.9999999938990385
17031831400,29,6.100961590257063e-09
17031837000,27,1.0
17031842400,44,0.9881416898815913
17031842400,49,0.009520828948359011
17031842400,69,2.860567008106346e-06
17031842400,71,0.0023346206030415316
17031832100,3,6.4304220580924135e-06
17031832100,6,0.9999935695779418
17031020802,2,1.0
17031020702,2,0.9968765571832414
17031020702,13,0.0031234428167586058
17031020801,2,0.999889022898074
17031020801,4,0.00011097710192597363
17031040202,2,4.5529980218059025e-06
17031040202,4,0.9999954470019783
17031040201,4,1.0
17031040402,3,6.165635379123942e-05
17031040402,4,0.9999383436462087
17031031501,3,1.0
17031081201,8,1.0
17031063301,6,0.9999128448588968
17031063301,7,8.715514110334558e-05
17031490901,49,0.9999873647221038
17031490901,50,1.263527789622757e-05
17031490902,49,0.9999591981113719
17031490902,50,4.080188862804796e-05
17031301801,30,1.0
17031700301,70,1.0
17031301702,30,1.0
17031700401,70,1.0
17031837100,23,0.011558453226159499
17031837100,24,0.009221092380778574
17031837100,27,0.9760544735307219
17031837100,28,0.003165980862339935
17031837400,27,0.9991422797748138
17031837400,28,0.000823072046665641
17031837400,29,3.4648178520520555e-05
17031837800,24,0.00011375961643044345
17031837800,27,5.996412852275709e-05
17031837800,28,0.9998262762550468
17031837300,27,0.9998484695082029
17031837300,29,0.00015153049179707448
17031841500,29,1.0
17031838700,29,1.0
17031150501,11,6.3028233442091765e-06
17031150501,15,0.9999936971766559
17031150401,11,1.6074393251098124e-05
17031150401,15,0.9999839256067489
17031150502,15,0.999926645129812
17031150502,17,7.335487018797307e-05
17031110502,11,0.9998586334557433
17031110502,12,5.132387311600741e-05
17031110502,15,9.004267114065996e-05
17031150402,15,0.9999999996141038
17031150402,17,3.858962452824525e-10
17031140302,13,4.295314717992397e-05
17031140302,14,0.9999570468528202
17031140301,14,1.0
17031700302,70,1.0
17031580501,58,1.0
17031580502,58,1.0
17031730201,71,0.0012011495407219378
17031730201,73,0.9987988504592781
17031301802,30,1.0
17031440101,44,0.9999939340739156
17031440101,69,6.065926084433749e-06
17031301701,30,1.0
17031839100,8,0.004753394599033546
17031839100,28,0.0024304121172235836
17031839100,32,0.9928161932837428
17031833100,28,1.0
17031838100,28,1.0
17031833300,28,1.0
17031838200,28,1.0
17031140702,14,0.9999211312240633
17031140702,16,7.886877593660768e-05
17031140602,14,0.9999306771824993
17031140602,16,6.93228175007366e-05
17031140701,14,1.0
17031160502,16,1.0
17031160602,5,0.00489547260508134
17031160602,14,3.771313387697586e-07
17031160602,16,0.9951041502635799
17031151002,15,0.9990905382812999
17031151002,16,0.0008658282328986784
17031151002,19,4.359333237370277e-05
17031151002,20,4.015342782634116e-08
17031151001,15,0.9998901775382342
17031151001,19,0.00010982246176577452
17031190402,15,4.493306237094052e-06
17031190402,19,0.9999955066937628
17031431301,43,0.9998884733336808
17031431301,46,0.00011152666631925422
17031431302,43,1.0
17031460302,43,3.5557344487210805e-06
17031460302,46,0.9999964442655512
17031460301,46,1.0
17031700501,70,0.9987942832349325
17031700501,71,0.001205716765067587
17031700502,70,0.9973366600535699
17031700502,71,0.002465447869888041
17031700502,72,0.00019789207654208346
17031210601,21,1.0
17031841100,31,1.968399437738063e-06
17031841100,33,0.0013214087761551129
17031841100,34,0.991014761661524
17031841100,35,3.8102519856296893e-06
17031841100,60,0.007658050910897571
17031840200,31,0.028742203921250358
17031840200,34,0.0024827365723670697
17031840200,60,0.9687750595063825
17031841300,30,0.007036480850489876
17031841300,31,0.9846134620709328
17031841300,58,1.6259242924212424e-05
17031841300,59,0.008333797835653035
17031840700,29,3.607145454123189e-05
17031840700,30,0.9999639285454587
17031841700,29,8.841933758729687e-05
17031841700,30,0.9999115806624126
17031190602,19,1.0
17031190401,17,1.8593154816091703e-06
17031190401,19,0.9999981406845184
17031190702,19,1.0
17031191302,19,0.9897825381301886
17031191302,25,0.01021746186981147
17031190601,19,1.0
17031191301,19,0.999091618890955
17031191301,25,0.0009083811090450415
17031200402,20,0.9997914382912626
17031200402,22,0.00020856170873736294
17031200401,19,0.0005248759360944868
17031200401,20,0.9994751240639056
17031220902,20,5.3389673120802214e-05
17031220902,22,0.9999466103268793
17031210501,21,1.0
17031160601,14,2.531257125886975e-05
17031160601,16,0.9999746874287411
17031061901,6,1.0
17031840800,30,1.0
17031030703,3,3.3447755343696356e-05
17031030703,77,0.9999665522446564
17031081403,8,0.6375122397498225
17031081403,32,0.3624877602501776
17031030702,77,1.0
17031440102,44,0.9983136417300054
17031440102,45,0.0016334278910767348
17031440102,47,5.293037891790316e-05
17031440202,44,1.0
17031830500,30,0.9922602681058319
17031830500,56,3.806416628409241e-05
17031830500,57,0.007701667727883989
17031840100,34,0.00010072408477866951
17031840100,60,0.9998992759152213
17031840400,31,0.00749972143617663
17031840400,59,0.9873889342460243
17031840400,60,0.00511134431779919
17031839200,33,3.34484448199503e-06
17031839200,35,0.999996655155518
17031835500,34,5.735487997241585e-06
17031835500,37,0.9931531234218147
17031835500,38,0.002566322572642284
17031835500,60,1.3601641059620981e-05
17031835500,61,0.004261216876486212
17031030604,77,1.0
17031031502,3,1.0
17031081402,8,0.9939707923763087
17031081402,32,0.006029207623691335
17031080201,7,4.636132367221991e-05
17031080201,8,0.9999536386763278
17031760802,17,8.41709282587364e-06
17031760802,76,0.9999915829071742
17031140601,14,0.9999421187041263
17031140601,16,5.7881295873727845e-05
17031070102,6,1.0885835246054883e-05
17031070102,7,0.999989114164754
17031210502,21,0.9998741264819365
17031210502,22,0.00012587351806345718
17031540102,49,4.2134824381050864e-08
17031540102,50,1.9049074321312283e-06
17031540102,51,1.834427777840239e-05
17031540102,53,0.00042378380374690763
17031540102,54,0.9995559248762181
17031700402,70,1.0
17031030800,3,4.996965368229828e-05
17031030800,77,0.9999500303463177
17031031100,3,0.9999925015660591
17031031100,77,7.498433940908822e-06
17031812100,25,1.0
17031821900,72,0.2618518117651041
17031821900,74,0.7381481882348959
17031822000,70,1.0
17031822101,70,1.0
17031031300,3,0.9981622388624636
17031031300,77,0.0018377611375364562
17031031900,3,0.9998562170588582
17031031900,4,1.9578961902264767e-05
17031031900,5,5.423246644604037e-09
17031031900,6,0.00012419855599292234
17031813500,25,1.0
17031822701,74,1.0
17031822702,74,1.0
17031822801,74,1.0
17031814200,29,0.05382891552132444
17031814200,30,0.9461710844786755
17031823303,74,1.0
17031823500,75,1.0
17031160501,14,1.9997521792197624e-05
17031160501,16,0.9999800024782078
17031040100,2,8.149699161348758e-06
17031040100,4,0.9999569021883928
17031040100,77,3.494811244594225e-05
17031040300,2,8.887996859733091e-06
17031040300,4,0.987415057027139
17031040300,13,0.007734033254190904
17031040300,14,0.004842021721810332
17031825700,55,1.0
17031611600,61,0.9850177663684971
17031611600,63,0.014917693776036089
17031611600,67,6.453985546684066e-05
17031340400,34,0.9998032112159677
17031340400,35,0.0001967887840323234
17031770700,76,1.0
17031430700,43,1.0
17031808100,9,0.003126208181024977
17031808100,10,0.03255345319520113
17031808100,12,0.9643203386237739
17031191000,19,0.9977770070703933
17031191000,20,0.0022229929296067215
17031560400,56,0.9849815243434539
17031560400,57,0.015018475656546194
17031710700,71,1.0
17031550100,51,0.008995205171228798
17031550100,52,0.00020710592755193125
17031550100,55,0.9907976889012193
17031283200,28,1.0
17031100500,10,0.9999835102772011
17031100500,76,1.6489722798830514e-05
17031710300,71,1.0
